transaction_id,transaction_date,hour,amount_usd,category,country,payment_method,card_type,device_type,browser,account_age_days,tx_last_24h,n_items,addr_mismatch,form_fill_time_sec,email_domain,vpn_detected,is_fraud
TXN1006305,2023-05-29 17:09:00,17,45.25,Software,UK,credit_card,Amex,mobile,Chrome,17,2,1,1,121,icloud.com,0,0
TXN1001481,2023-02-19 13:01:00,13,745.43,Luxury,FR,credit_card,Discover,mobile,Safari,1568,1,1,0,94,gmail.com,0,0
TXN1004873,2023-05-14 22:35:00,22,575.75,Travel,UK,debit_card,Amex,desktop,Safari,431,4,1,0,110,outlook.com,0,0
TXN1008038,2023-02-07 06:20:00,6,47.24,Software,US,debit_card,Mastercard,mobile,Safari,265,2,2,0,121,outlook.com,0,0
TXN1003335,2023-11-10 12:48:00,12,535.82,Travel,US,prepaid_card,Mastercard,desktop,Edge,126,2,1,0,102,hotmail.com,0,0
TXN1006016,2023-07-22 14:59:00,14,774.66,Travel,US,debit_card,Mastercard,desktop,Safari,352,2,1,0,176,hotmail.com,0,0
TXN1004926,2023-07-06 12:45:00,12,41.69,Software,UK,credit_card,Mastercard,mobile,Chrome,1081,1,4,0,191,outlook.com,0,0
TXN1005797,2023-03-31 12:15:00,12,511.03,Electronics,IN,credit_card,Mastercard,mobile,Safari,159,1,1,0,92,outlook.com,0,0
TXN1009831,2023-11-30 14:54:00,14,79.75,Gaming,RU,credit_card,Visa,desktop,Chrome,117,1,1,0,100,icloud.com,0,0
TXN1005083,2023-11-26 13:23:00,13,230.28,Travel,UK,debit_card,Discover,desktop,Safari,215,1,4,0,65,outlook.com,0,0
TXN1006645,2023-03-20 09:34:00,9,41.82,Fashion,US,debit_card,Amex,mobile,Chrome,148,1,1,0,84,outlook.com,0,0
TXN1005490,2023-06-19 13:34:00,13,29.71,Gift Cards,RU,debit_card,Visa,desktop,Edge,101,1,1,0,76,outlook.com,0,0
TXN1000768,2023-01-22 20:47:00,20,175.95,Fashion,UK,credit_card,Discover,mobile,Safari,288,1,1,0,112,icloud.com,0,0
TXN1002065,2023-06-25 09:53:00,9,58.95,Fashion,FR,credit_card,Amex,desktop,Safari,18,2,3,0,116,outlook.com,0,0
TXN1009500,2023-09-29 14:47:00,14,376.63,Electronics,US,credit_card,Mastercard,desktop,Safari,3368,3,3,0,70,yahoo.com,0,0
TXN1007311,2023-05-30 14:08:00,14,178.55,Electronics,FR,credit_card,Amex,desktop,Chrome,358,1,3,0,17,icloud.com,0,0
TXN1008477,2023-01-30 13:30:00,13,70.48,Fashion,FR,debit_card,Discover,mobile,Chrome,173,1,1,0,90,yahoo.com,0,0
TXN1004524,2023-10-24 17:03:00,17,161.65,Travel,CN,credit_card,Mastercard,desktop,Chrome,455,1,3,0,45,hotmail.com,1,0
TXN1002717,2023-01-22 13:12:00,13,421.98,Luxury,US,debit_card,Mastercard,mobile,Safari,370,2,1,0,117,hotmail.com,0,0
TXN1002079,2023-03-13 15:43:00,15,189.06,Gaming,DE,credit_card,Amex,mobile,Edge,1257,2,3,0,17,hotmail.com,0,0
TXN1008914,2023-12-04 16:43:00,16,301.97,Luxury,DE,credit_card,Discover,desktop,Chrome,272,2,2,0,78,gmail.com,0,0
TXN1000951,2023-06-08 06:43:00,6,179.6,Travel,BR,digital_wallet,Discover,mobile,Edge,625,3,1,0,30,outlook.com,0,0
TXN1008058,2023-02-12 09:30:00,9,438.15,Travel,US,debit_card,Amex,mobile,Firefox,171,1,1,0,59,hotmail.com,0,0
TXN1002482,2023-11-26 11:09:00,11,288.99,Travel,US,debit_card,Amex,desktop,Firefox,1025,1,2,0,109,icloud.com,0,0
TXN1001759,2023-12-26 11:34:00,11,1349.96,Electronics,CN,digital_wallet,Mastercard,desktop,Safari,330,1,3,0,81,yahoo.com,0,0
TXN1004422,2023-06-06 14:24:00,14,47.82,Fashion,RU,credit_card,Amex,mobile,Chrome,270,1,2,0,84,gmail.com,0,0
TXN1006704,2023-03-25 06:52:00,6,389.06,Travel,US,credit_card,Mastercard,desktop,Chrome,919,1,2,0,103,outlook.com,0,0
TXN1005182,2023-06-02 22:38:00,22,194.88,Electronics,US,credit_card,Discover,desktop,Chrome,598,1,2,1,25,yahoo.com,0,0
TXN1008533,2023-02-05 12:07:00,12,217.48,Electronics,US,digital_wallet,Mastercard,mobile,Chrome,882,1,1,1,140,icloud.com,0,0
TXN1003701,2023-10-25 16:25:00,16,141.55,Travel,US,credit_card,Visa,desktop,Chrome,862,2,2,0,151,icloud.com,0,0
TXN1004243,2023-12-01 11:52:00,11,290.25,Electronics,FR,debit_card,Mastercard,desktop,Safari,37,2,2,0,138,gmail.com,0,0
TXN1000688,2023-07-26 15:36:00,15,893.9,Travel,US,debit_card,Visa,mobile,Chrome,632,1,1,1,97,yahoo.com,0,0
TXN1003432,2023-10-29 13:34:00,13,55.63,Gaming,US,credit_card,Discover,desktop,Chrome,131,1,1,0,109,gmail.com,0,0
TXN1004944,2023-08-24 09:48:00,9,393.26,Electronics,US,digital_wallet,Visa,mobile,Chrome,391,1,1,0,98,outlook.com,0,0
TXN1000966,2023-11-27 09:42:00,9,162.97,Gaming,UK,prepaid_card,Mastercard,mobile,Firefox,422,1,2,1,90,yahoo.com,0,0
TXN1009484,2023-04-12 09:03:00,9,573.49,Luxury,DE,credit_card,Mastercard,mobile,Chrome,567,1,1,0,87,yahoo.com,0,0
TXN1002713,2023-04-12 12:18:00,12,71.58,Fashion,IN,credit_card,Discover,mobile,Chrome,242,1,1,0,105,outlook.com,0,0
TXN1004757,2023-05-18 16:11:00,16,106.02,Travel,US,digital_wallet,Mastercard,desktop,Chrome,899,1,1,0,5,hotmail.com,0,0
TXN1009545,2023-07-24 08:51:00,8,125.09,Fashion,DE,debit_card,Amex,desktop,Chrome,8,3,3,0,140,icloud.com,1,0
TXN1006320,2023-11-23 18:35:00,18,27.52,Fashion,BR,credit_card,Amex,mobile,Chrome,215,1,4,0,105,hotmail.com,0,0
TXN1005975,2023-10-29 09:22:00,9,100.81,Software,FR,digital_wallet,Amex,mobile,Chrome,12,1,2,0,113,outlook.com,0,0
TXN1003572,2023-02-12 15:13:00,15,50.38,Gift Cards,US,credit_card,Mastercard,mobile,Chrome,973,1,4,0,88,outlook.com,0,0
TXN1005299,2023-09-13 13:19:00,13,78.38,Fashion,RU,digital_wallet,Visa,desktop,Chrome,108,1,1,0,92,gmail.com,0,0
TXN1001990,2023-05-10 06:37:00,6,45.69,Fashion,US,credit_card,Mastercard,desktop,Safari,2307,1,1,0,76,icloud.com,0,0
TXN1001205,2023-08-27 18:12:00,18,327.95,Fashion,UK,digital_wallet,Amex,desktop,Safari,25,1,3,0,61,outlook.com,0,0
TXN1004971,2023-09-30 17:25:00,17,46.78,Software,BR,credit_card,Mastercard,desktop,Chrome,293,1,1,0,118,hotmail.com,0,0
TXN1006783,2023-05-06 09:36:00,9,858.41,Travel,DE,debit_card,Discover,desktop,Chrome,238,3,2,0,168,gmail.com,0,0
TXN1003600,2023-02-24 09:21:00,9,297.01,Electronics,CN,credit_card,Amex,mobile,Safari,10,1,1,0,88,yahoo.com,0,0
TXN1006490,2023-07-01 12:25:00,12,197.47,Electronics,RU,credit_card,Mastercard,desktop,Firefox,68,3,2,0,127,outlook.com,0,0
TXN1008609,2023-09-10 11:27:00,11,59.27,Gaming,DE,digital_wallet,Mastercard,mobile,Chrome,1922,1,1,0,58,gmail.com,0,0
TXN1009978,2023-11-08 17:44:00,17,80.2,Fashion,DE,credit_card,Mastercard,mobile,Chrome,333,1,1,0,151,gmail.com,0,0
TXN1008070,2023-05-05 14:59:00,14,74.75,Software,NG,debit_card,Mastercard,mobile,Edge,45,1,1,0,73,icloud.com,0,0
TXN1008577,2023-08-04 17:17:00,17,74.78,Fashion,IN,debit_card,Discover,desktop,Chrome,146,2,1,0,170,yahoo.com,0,0
TXN1007973,2023-02-04 06:52:00,6,505.74,Electronics,DE,credit_card,Visa,tablet,Chrome,625,2,2,0,122,hotmail.com,0,0
TXN1001625,2023-09-04 16:01:00,16,559.11,Travel,US,debit_card,Mastercard,mobile,Safari,717,1,1,0,144,outlook.com,0,0
TXN1000536,2023-07-26 08:52:00,8,329.83,Travel,IN,debit_card,Mastercard,mobile,Chrome,577,1,1,0,93,outlook.com,0,0
TXN1008766,2023-03-21 14:14:00,14,79.45,Fashion,DE,credit_card,Amex,mobile,Firefox,1384,1,1,0,108,hotmail.com,0,0
TXN1007970,2023-12-10 14:26:00,14,362.45,Jewelry,RU,debit_card,Amex,mobile,Edge,367,1,2,0,118,icloud.com,0,0
TXN1004212,2023-11-10 18:16:00,18,138.3,Software,CN,credit_card,Mastercard,mobile,Chrome,467,4,2,0,151,gmail.com,0,0
TXN1006456,2023-03-06 16:04:00,16,115.68,Electronics,FR,credit_card,Visa,mobile,Safari,2030,1,1,0,94,icloud.com,0,0
TXN1003507,2023-03-12 22:31:00,22,56.67,Gift Cards,BR,debit_card,Mastercard,mobile,Chrome,595,2,2,0,116,icloud.com,0,0
TXN1008393,2023-08-03 21:41:00,21,67.49,Software,US,digital_wallet,Visa,desktop,Chrome,16,1,1,0,21,icloud.com,0,0
TXN1007112,2023-10-04 15:25:00,15,175.61,Software,RU,credit_card,Visa,desktop,Firefox,128,1,4,0,129,yahoo.com,0,0
TXN1002708,2023-07-26 11:02:00,11,129.71,Electronics,CN,debit_card,Mastercard,desktop,Safari,640,1,1,0,137,outlook.com,0,0
TXN1005031,2023-03-07 08:13:00,8,684.49,Luxury,DE,debit_card,Mastercard,desktop,Chrome,60,1,5,0,69,icloud.com,0,0
TXN1006514,2023-03-14 15:54:00,15,40.53,Gift Cards,US,credit_card,Visa,desktop,Edge,26,1,1,0,53,gmail.com,0,0
TXN1004662,2023-03-26 15:11:00,15,57.02,Gaming,CN,credit_card,Discover,desktop,Chrome,354,1,2,0,60,hotmail.com,0,0
TXN1004021,2023-06-26 07:08:00,7,103.08,Electronics,US,credit_card,Amex,mobile,Chrome,165,1,1,0,63,icloud.com,0,0
TXN1001854,2023-03-18 13:49:00,13,185.04,Electronics,US,credit_card,Mastercard,mobile,Unknown,1346,6,2,0,84,hotmail.com,0,0
TXN1009425,2023-03-23 18:31:00,18,104.31,Gaming,US,credit_card,Discover,mobile,Chrome,280,1,1,0,87,hotmail.com,0,0
TXN1002872,2023-07-08 12:09:00,12,589.95,Luxury,US,debit_card,Discover,desktop,Chrome,312,1,2,0,151,outlook.com,0,0
TXN1003030,2023-07-16 10:54:00,10,617.48,Travel,RU,debit_card,Mastercard,mobile,Edge,29,1,1,0,148,outlook.com,1,0
TXN1001645,2023-10-21 14:49:00,14,311.18,Electronics,FR,digital_wallet,Amex,desktop,Chrome,685,1,2,0,97,yahoo.com,0,0
TXN1003417,2023-04-29 13:05:00,13,31.02,Gaming,US,digital_wallet,Mastercard,desktop,Chrome,1871,4,1,0,137,hotmail.com,0,0
TXN1003476,2023-11-10 18:18:00,18,40.35,Fashion,US,credit_card,Visa,desktop,Firefox,291,1,2,0,124,yahoo.com,0,0
TXN1009552,2023-09-11 10:21:00,10,130.39,Fashion,BR,credit_card,Mastercard,mobile,Chrome,76,1,1,0,74,gmail.com,0,0
TXN1001792,2023-02-16 08:55:00,8,1338.31,Luxury,FR,credit_card,Discover,desktop,Chrome,110,1,3,1,122,outlook.com,0,0
TXN1003797,2023-12-19 06:02:00,6,157.03,Fashion,US,debit_card,Visa,desktop,Firefox,37,2,1,0,82,outlook.com,0,0
TXN1003368,2023-01-28 12:06:00,12,292.93,Luxury,US,digital_wallet,Amex,mobile,Safari,779,1,5,0,83,outlook.com,0,0
TXN1007196,2023-09-24 06:42:00,6,32.94,Gift Cards,FR,debit_card,Visa,desktop,Chrome,976,2,1,0,65,outlook.com,0,0
TXN1009641,2023-04-12 18:05:00,18,81.24,Gift Cards,US,debit_card,Mastercard,desktop,Chrome,595,3,3,0,55,icloud.com,0,0
TXN1005109,2023-12-08 19:38:00,19,667.36,Travel,US,debit_card,Amex,desktop,Safari,449,1,2,1,72,hotmail.com,0,0
TXN1006024,2023-09-02 19:41:00,19,36.12,Fashion,RU,credit_card,Visa,mobile,Safari,2488,1,1,0,186,hotmail.com,0,0
TXN1008795,2023-11-25 17:36:00,17,70.92,Fashion,UK,credit_card,Mastercard,mobile,Chrome,399,1,1,0,25,icloud.com,0,0
TXN1009294,2023-10-05 14:46:00,14,87.87,Gift Cards,BR,credit_card,Amex,mobile,Safari,391,2,3,1,111,hotmail.com,0,0
TXN1000126,2023-12-23 05:34:00,5,70.27,Electronics,CN,credit_card,Mastercard,mobile,Chrome,84,6,5,1,19,yahoo.com,0,1
TXN1005959,2023-08-12 13:25:00,13,95.3,Fashion,US,credit_card,Visa,desktop,Chrome,194,3,2,0,96,hotmail.com,0,0
TXN1003876,2023-02-26 14:21:00,14,153.2,Electronics,US,credit_card,Amex,desktop,Chrome,995,1,4,0,82,yahoo.com,0,0
TXN1004451,2023-12-08 06:07:00,6,1000.4,Luxury,US,credit_card,Amex,mobile,Chrome,775,1,2,0,74,icloud.com,0,0
TXN1007147,2023-09-27 11:43:00,11,571.28,Electronics,IN,prepaid_card,Visa,desktop,Safari,571,2,3,0,79,yahoo.com,0,0
TXN1003531,2023-04-01 09:50:00,9,322.72,Electronics,US,debit_card,Mastercard,mobile,Chrome,187,1,2,0,105,hotmail.com,0,0
TXN1000827,2023-08-11 09:49:00,9,357.21,Travel,UK,digital_wallet,Discover,mobile,Safari,2521,2,1,0,141,yahoo.com,0,0
TXN1007790,2023-10-14 19:12:00,19,961.84,Travel,US,credit_card,Discover,desktop,Chrome,595,1,4,1,165,outlook.com,0,0
TXN1000984,2023-04-26 09:11:00,9,92.74,Gaming,BR,digital_wallet,Discover,desktop,Edge,1032,1,2,0,178,gmail.com,0,0
TXN1007783,2023-09-24 08:13:00,8,56.47,Travel,FR,credit_card,Discover,desktop,Firefox,587,1,2,0,46,icloud.com,0,0
TXN1002443,2023-07-25 11:35:00,11,89.91,Fashion,US,debit_card,Discover,desktop,Chrome,15,1,1,0,25,yahoo.com,0,0
TXN1008554,2023-05-13 14:37:00,14,54.46,Software,US,debit_card,Visa,desktop,Chrome,617,1,1,0,131,icloud.com,0,0
TXN1000345,2023-03-27 15:23:00,15,90.42,Luxury,IN,prepaid_card,Discover,desktop,Chrome,17,4,1,1,2,hotmail.com,0,1
TXN1000814,2023-05-08 18:14:00,18,98.36,Software,UK,prepaid_card,Mastercard,tablet,Firefox,244,1,3,0,78,hotmail.com,0,0
TXN1006166,2023-08-11 09:24:00,9,142.29,Gaming,NG,digital_wallet,Mastercard,tablet,Chrome,127,2,3,0,96,icloud.com,0,0
TXN1005779,2023-11-30 09:10:00,9,78.31,Gift Cards,US,credit_card,Discover,mobile,Safari,977,1,2,0,184,hotmail.com,0,0
TXN1002116,2023-09-17 14:49:00,14,94.49,Fashion,US,debit_card,Visa,desktop,Edge,613,1,3,0,127,hotmail.com,0,0
TXN1000793,2023-02-06 11:00:00,11,94.65,Electronics,UK,credit_card,Visa,desktop,Chrome,445,1,1,0,68,yahoo.com,0,0
TXN1006898,2023-01-10 11:15:00,11,48.5,Software,IN,digital_wallet,Mastercard,mobile,Chrome,17,2,2,0,62,icloud.com,0,0
TXN1002674,2023-11-06 08:14:00,8,77.24,Fashion,BR,credit_card,Discover,desktop,Edge,789,2,1,0,136,icloud.com,0,0
TXN1000094,2023-08-29 09:22:00,9,275.49,Electronics,US,prepaid_card,Visa,desktop,Firefox,45,4,4,1,5,tempmail.com,0,1
TXN1004225,2023-03-24 15:59:00,15,105.69,Software,UK,prepaid_card,Discover,mobile,Safari,459,1,5,0,56,icloud.com,0,0
TXN1003756,2023-05-11 09:21:00,9,82.43,Gaming,US,credit_card,Mastercard,mobile,Chrome,568,1,1,0,120,yahoo.com,1,0
TXN1002891,2023-10-02 11:00:00,11,197.55,Electronics,US,credit_card,Amex,mobile,Chrome,332,1,1,0,82,icloud.com,0,0
TXN1002371,2023-02-21 09:11:00,9,126.04,Fashion,IN,digital_wallet,Visa,mobile,Safari,1834,1,2,0,63,hotmail.com,0,0
TXN1009388,2023-04-19 12:13:00,12,70.16,Fashion,RU,digital_wallet,Mastercard,mobile,Chrome,1594,1,3,0,125,yahoo.com,0,0
TXN1003228,2023-05-01 16:41:00,16,132.5,Fashion,RU,credit_card,Discover,tablet,Safari,42,2,1,0,77,yahoo.com,0,0
TXN1007863,2023-04-30 14:40:00,14,70.28,Software,US,credit_card,Visa,desktop,Unknown,255,1,1,1,167,gmail.com,0,0
TXN1006359,2023-09-17 16:56:00,16,878.23,Jewelry,US,debit_card,Mastercard,mobile,Chrome,332,1,2,0,81,hotmail.com,0,0
TXN1009196,2023-05-11 10:54:00,10,205.41,Electronics,IN,debit_card,Amex,desktop,Firefox,450,1,4,0,141,yahoo.com,0,0
TXN1007326,2023-05-05 11:03:00,11,51.82,Gift Cards,US,debit_card,Discover,desktop,Chrome,148,1,1,0,74,gmail.com,0,0
TXN1006028,2023-07-09 16:04:00,16,46.75,Fashion,RU,digital_wallet,Amex,desktop,Chrome,345,1,5,0,71,hotmail.com,0,0
TXN1001865,2023-07-04 13:54:00,13,208.19,Travel,US,credit_card,Discover,mobile,Chrome,987,1,1,0,116,yahoo.com,0,0
TXN1004612,2023-02-04 12:55:00,12,111.69,Fashion,CN,credit_card,Mastercard,tablet,Safari,106,1,2,0,117,yahoo.com,0,0
TXN1002645,2023-08-22 16:54:00,16,950.65,Travel,US,digital_wallet,Discover,desktop,Safari,430,1,2,0,22,hotmail.com,0,0
TXN1002243,2023-12-09 13:07:00,13,58.15,Gift Cards,US,digital_wallet,Mastercard,mobile,Safari,301,1,1,0,95,gmail.com,0,0
TXN1005373,2023-06-23 12:43:00,12,1181.25,Luxury,FR,debit_card,Discover,mobile,Chrome,318,1,2,0,66,hotmail.com,0,0
TXN1002336,2023-01-07 12:38:00,12,32.68,Fashion,DE,digital_wallet,Discover,desktop,Firefox,1894,4,1,0,108,hotmail.com,0,0
TXN1000950,2023-08-27 15:36:00,15,234.76,Travel,US,credit_card,Discover,mobile,Chrome,877,1,1,0,87,outlook.com,0,0
TXN1001120,2023-04-27 18:30:00,18,513.94,Electronics,UK,digital_wallet,Visa,mobile,Chrome,474,1,2,0,81,hotmail.com,0,0
TXN1002204,2023-11-29 17:05:00,17,1054.54,Jewelry,US,credit_card,Amex,tablet,Chrome,1529,1,1,0,169,yahoo.com,0,0
TXN1000419,2023-08-07 16:05:00,16,56.49,Software,US,credit_card,Discover,desktop,Chrome,13,1,2,0,46,icloud.com,0,0
TXN1000922,2023-10-02 12:57:00,12,34.49,Fashion,BR,prepaid_card,Amex,mobile,Chrome,18,1,1,0,58,outlook.com,0,0
TXN1008669,2023-08-09 15:53:00,15,282.68,Travel,CN,credit_card,Discover,mobile,Edge,1205,2,1,0,49,outlook.com,0,0
TXN1005408,2023-05-06 11:08:00,11,288.37,Travel,FR,credit_card,Amex,tablet,Chrome,5,1,1,0,2,outlook.com,0,0
TXN1005788,2023-02-16 18:07:00,18,57.68,Gift Cards,US,prepaid_card,Mastercard,desktop,Safari,49,1,4,0,127,icloud.com,0,0
TXN1005742,2023-05-05 07:06:00,7,235.67,Travel,RU,debit_card,Mastercard,desktop,Safari,982,1,2,0,52,yahoo.com,0,0
TXN1007667,2023-09-01 09:47:00,9,164.96,Travel,US,debit_card,Visa,tablet,Safari,12,1,2,0,144,hotmail.com,0,0
TXN1005567,2023-12-02 14:25:00,14,111.82,Software,DE,digital_wallet,Visa,tablet,Safari,964,2,2,0,66,yahoo.com,0,0
TXN1008135,2023-12-15 13:52:00,13,113.18,Electronics,BR,credit_card,Amex,mobile,Chrome,576,3,3,0,27,yahoo.com,0,0
TXN1001202,2023-01-28 12:53:00,12,544.9,Luxury,FR,credit_card,Discover,mobile,Safari,25,1,1,1,84,gmail.com,0,0
TXN1005765,2023-10-05 14:25:00,14,40.59,Software,DE,credit_card,Discover,mobile,Chrome,821,2,5,0,63,icloud.com,0,0
TXN1008389,2023-08-01 14:30:00,14,50.31,Gaming,BR,credit_card,Mastercard,mobile,Chrome,301,2,1,0,39,hotmail.com,0,0
TXN1001970,2023-11-02 06:07:00,6,408.32,Fashion,CN,digital_wallet,Amex,desktop,Chrome,884,2,1,0,99,hotmail.com,0,0
TXN1004018,2023-11-15 16:22:00,16,176.43,Software,US,debit_card,Amex,mobile,Safari,2094,1,1,0,27,yahoo.com,0,0
TXN1003687,2023-05-08 17:02:00,17,83.82,Fashion,UK,debit_card,Mastercard,desktop,Edge,732,2,1,0,161,hotmail.com,0,0
TXN1001997,2023-04-22 19:06:00,19,547.6,Travel,FR,debit_card,Discover,mobile,Chrome,284,1,4,0,71,icloud.com,0,0
TXN1004033,2023-10-13 14:43:00,14,46.2,Gaming,FR,credit_card,Amex,desktop,Chrome,410,1,3,0,84,yahoo.com,0,0
TXN1001248,2023-02-16 16:25:00,16,920.27,Luxury,MA,debit_card,Mastercard,mobile,Safari,845,1,2,0,79,yahoo.com,0,0
TXN1002192,2023-10-24 15:20:00,15,29.99,Fashion,RU,prepaid_card,Mastercard,desktop,Chrome,2283,3,2,1,49,yahoo.com,0,0
TXN1002712,2023-10-07 15:41:00,15,109.54,Software,UK,credit_card,Visa,mobile,Safari,213,2,1,0,106,hotmail.com,0,0
TXN1002190,2023-03-31 16:09:00,16,124.43,Fashion,DE,credit_card,Discover,tablet,Chrome,67,1,1,0,77,gmail.com,0,0
TXN1004670,2023-07-27 17:37:00,17,680.96,Luxury,US,digital_wallet,Mastercard,desktop,Firefox,190,1,1,0,2,icloud.com,0,0
TXN1005142,2023-03-02 19:22:00,19,168.95,Electronics,US,debit_card,Amex,mobile,Chrome,1697,1,3,0,121,outlook.com,0,0
TXN1005984,2023-01-22 11:27:00,11,106.9,Electronics,UK,credit_card,Discover,mobile,Firefox,84,1,1,0,158,icloud.com,0,0
TXN1006565,2023-12-23 10:15:00,10,184.63,Travel,UK,credit_card,Amex,tablet,Chrome,58,4,1,1,72,icloud.com,1,0
TXN1007804,2023-11-16 10:33:00,10,186.7,Electronics,US,credit_card,Discover,desktop,Chrome,683,1,2,0,182,hotmail.com,0,0
TXN1006943,2023-07-04 13:29:00,13,923.28,Luxury,US,debit_card,Amex,tablet,Firefox,710,1,2,1,183,hotmail.com,0,0
TXN1002136,2023-05-29 10:59:00,10,145.7,Fashion,CN,credit_card,Mastercard,desktop,Chrome,1628,1,4,0,114,outlook.com,0,0
TXN1001065,2023-01-03 19:35:00,19,69.93,Fashion,US,credit_card,Amex,tablet,Safari,62,1,1,0,136,gmail.com,0,0
TXN1000600,2023-10-27 07:02:00,7,36.93,Gaming,US,digital_wallet,Discover,tablet,Chrome,279,1,1,0,75,gmail.com,0,0
TXN1004227,2023-10-01 10:44:00,10,23.15,Gift Cards,DE,digital_wallet,Visa,desktop,Edge,68,2,1,0,159,outlook.com,0,0
TXN1007577,2023-12-30 18:01:00,18,4079.98,Travel,DE,debit_card,Discover,tablet,Firefox,626,2,3,0,141,hotmail.com,0,0
TXN1000077,2023-11-27 22:45:00,22,179.15,Software,US,prepaid_card,Mastercard,mobile,Chrome,3,8,5,1,39,gmail.com,1,1
TXN1007546,2023-11-21 13:04:00,13,45.34,Gift Cards,UK,debit_card,Mastercard,mobile,Chrome,1387,3,1,0,59,hotmail.com,0,0
TXN1002898,2023-12-12 11:13:00,11,145.95,Gaming,NG,credit_card,Discover,mobile,Safari,216,1,1,0,112,hotmail.com,0,0
TXN1004820,2023-06-23 12:36:00,12,59.52,Fashion,UK,debit_card,Amex,mobile,Chrome,284,1,1,0,31,outlook.com,0,0
TXN1009302,2023-09-15 16:53:00,16,1499.53,Luxury,FR,debit_card,Visa,mobile,Unknown,891,1,3,0,53,outlook.com,0,0
TXN1006413,2023-05-31 13:05:00,13,208.0,Electronics,IN,debit_card,Visa,mobile,Firefox,267,1,1,0,118,hotmail.com,0,0
TXN1009064,2023-12-02 12:53:00,12,68.39,Fashion,US,debit_card,Discover,desktop,Chrome,744,3,3,0,144,icloud.com,0,0
TXN1008007,2023-02-23 16:02:00,16,44.58,Gift Cards,IN,debit_card,Mastercard,mobile,Chrome,411,1,1,0,110,hotmail.com,0,0
TXN1005468,2023-02-01 14:17:00,14,140.58,Software,DE,debit_card,Discover,mobile,Chrome,426,3,1,0,61,hotmail.com,0,0
TXN1005951,2023-01-23 16:21:00,16,263.81,Electronics,US,credit_card,Mastercard,mobile,Edge,1445,1,1,0,149,icloud.com,0,0
TXN1003391,2023-03-17 15:27:00,15,269.43,Electronics,US,credit_card,Mastercard,desktop,Chrome,56,1,3,0,97,gmail.com,0,0
TXN1005415,2023-12-26 11:44:00,11,942.63,Luxury,CN,credit_card,Visa,desktop,Chrome,135,2,2,1,136,yahoo.com,0,0
TXN1002560,2023-08-14 16:07:00,16,56.15,Gift Cards,DE,credit_card,Amex,desktop,Chrome,424,1,3,0,115,outlook.com,1,0
TXN1008162,2023-04-17 18:24:00,18,196.99,Electronics,CN,debit_card,Mastercard,desktop,Chrome,17,1,1,0,34,gmail.com,0,0
TXN1002635,2023-09-11 17:14:00,17,80.82,Fashion,US,digital_wallet,Visa,desktop,Chrome,981,1,1,0,73,hotmail.com,0,0
TXN1005256,2023-03-09 13:07:00,13,105.38,Gaming,US,credit_card,Discover,desktop,Safari,263,1,3,0,48,outlook.com,0,0
TXN1003530,2023-08-30 09:25:00,9,280.35,Gaming,RU,prepaid_card,Mastercard,desktop,Chrome,1106,1,1,0,118,gmail.com,0,0
TXN1008567,2023-07-29 22:43:00,22,664.23,Travel,NG,debit_card,Visa,desktop,Chrome,1168,2,1,0,79,outlook.com,0,0
TXN1001908,2023-03-08 12:28:00,12,380.86,Electronics,DE,credit_card,Discover,desktop,Chrome,237,1,1,0,146,icloud.com,0,0
TXN1000235,2023-01-19 12:53:00,12,237.39,Software,UK,credit_card,Visa,desktop,Unknown,4,7,6,1,2,mailinator.com,1,1
TXN1001604,2023-11-22 13:48:00,13,345.7,Jewelry,CN,digital_wallet,Amex,desktop,Chrome,748,1,1,0,33,hotmail.com,0,0
TXN1007984,2023-08-08 18:19:00,18,73.2,Fashion,US,debit_card,Mastercard,mobile,Chrome,232,1,1,0,162,yahoo.com,0,0
TXN1003490,2023-02-08 20:59:00,20,771.9,Travel,BR,credit_card,Mastercard,desktop,Unknown,38,2,1,0,108,outlook.com,0,0
TXN1001994,2023-03-04 12:00:00,12,355.93,Travel,BR,debit_card,Amex,desktop,Chrome,1447,1,6,0,79,gmail.com,0,0
TXN1002824,2023-12-16 18:16:00,18,409.44,Electronics,US,digital_wallet,Amex,mobile,Chrome,2417,1,1,0,94,yahoo.com,0,0
TXN1009285,2023-02-23 17:45:00,17,162.22,Fashion,UK,digital_wallet,Visa,mobile,Chrome,418,1,1,0,102,outlook.com,0,0
TXN1001342,2023-01-09 16:44:00,16,138.69,Electronics,UK,credit_card,Amex,mobile,Chrome,231,1,2,0,83,gmail.com,0,0
TXN1008512,2023-09-21 13:14:00,13,83.49,Software,UK,credit_card,Amex,mobile,Chrome,783,1,1,0,77,yahoo.com,1,0
TXN1001619,2023-04-15 08:15:00,8,136.61,Fashion,FR,digital_wallet,Mastercard,desktop,Chrome,660,2,2,0,143,outlook.com,0,0
TXN1005287,2023-10-30 09:06:00,9,229.61,Travel,RU,credit_card,Visa,desktop,Chrome,396,4,3,0,73,icloud.com,0,0
TXN1002060,2023-02-15 09:12:00,9,1880.38,Luxury,DE,credit_card,Visa,desktop,Edge,2222,2,1,0,84,outlook.com,0,0
TXN1009955,2023-09-07 16:38:00,16,165.31,Gaming,BR,credit_card,Visa,desktop,Firefox,330,1,3,0,128,icloud.com,0,0
